job,person,label
768,32711,0
840,20474,0
1315,1442,1
306,13097,0
10,6800,0
364,26828,1
8,21120,0
409,29533,0
1053,26272,0
530,12465,0
178,21354,0
598,40028,0
976,9286,0
1162,6281,0
460,30579,1
947,38576,0
931,14143,1
302,6093,0
691,19051,0
1213,36561,0
2019,41010,1
957,36379,0
671,29173,1
309,12885,0
394,11660,0
1227,8067,0
255,16980,0
421,30097,0
1907,54029,1
1558,50134,1
1247,44010,0
1025,15761,0
306,13417,0
692,13311,0
543,27993,0
993,997,1
153,5631,0
259,13242,0
1426,12420,1
962,38980,0
817,649,1
111,20700,0
435,8029,0
990,20249,0
374,14701,0
989,12159,1
1433,43938,0
580,128,0
940,43332,0
625,7200,0
878,42401,0
942,16161,0
305,22711,0
139,11090,0
566,48233,0
413,21186,0
398,10866,0
540,33674,0
305,8191,0
565,38568,0
154,37906,0
592,36202,0
787,34960,1
1074,2762,0
540,14217,0
778,5173,1
573,41796,0
220,25236,0
1273,34229,0
351,13527,0
220,15052,0
747,29589,0
725,38679,0
306,22686,0
95,842,0
1000,6059,0
864,6729,0
422,30793,0
960,41072,0
307,6911,0
918,37151,1
245,27202,0
432,30339,0
663,11321,0
807,16503,0
1195,32349,0
1773,51751,1
643,37309,0
934,46401,0
929,29544,1
501,14575,0
1558,49736,1
481,37647,0
934,40556,0
1032,38998,0
1274,22912,0
235,15110,0
600,32033,0
990,45833,0
1030,9324,1
908,41876,0
1403,10196,0
227,23441,0
1246,24650,0
1000,47953,0
1244,46903,0
624,28057,1
500,31336,0
1605,9445,1
573,23396,0
450,23417,0
834,33397,0
498,27354,0
203,2525,0
929,42109,1
1291,40225,0
254,14500,0
1380,50679,1
660,38474,0
798,32789,0
351,15957,0
877,29082,0
703,30846,0
1251,16174,0
432,23111,0
250,11449,0
305,23166,0
203,15584,0
663,6621,0
225,16106,0
1982,50963,1
543,19132,0
1569,13311,1
380,31855,0
221,9325,0
709,37026,0
834,35837,0
305,26283,0
1132,13659,0
533,6104,0
1295,2880,0
305,24591,0
1468,53243,1
503,28491,0
230,8798,0
514,7143,0
1047,41651,0
170,16716,0
170,8416,0
551,7447,0
1631,49831,1
136,21875,0
436,26365,0
498,10562,0
308,32431,0
150,21178,0
751,9932,0
1016,32766,0
1209,29764,0
159,19171,0
1204,46142,0
580,10269,0
1072,41617,0
593,32532,0
962,9113,0
2098,52927,1
409,21288,0
1394,16224,0
1976,51898,1
593,42538,0
2033,54180,1
1527,21809,0
405,38314,1
1365,44953,0
1237,31725,0
405,41166,0
588,6331,0
201,12251,0
987,729,0
651,15075,0
176,6249,0
384,13327,1
1067,36056,0
1874,53113,1
777,30166,0
1680,53731,1
1069,8706,0
421,14840,0
314,21734,0
994,25250,0
427,28961,0
1032,45789,0
480,8394,0
1101,11765,0
1317,18373,0
1054,8664,0
851,26301,0
505,5029,0
230,11915,0
380,32169,0
777,1470,0
1699,52152,1
637,30334,0
1053,41858,0
410,33946,0
1020,2090,0
573,5144,0
1880,17546,1
976,46333,0
976,12452,0
860,12328,0
44,18773,0
417,29634,0
540,32316,0
561,30377,0
1264,46009,0
983,48215,0
837,51076,0
557,16059,0
968,29148,0
621,14806,0
987,43460,0
1468,40510,1
1546,48128,1
1370,48698,0
364,24213,1
1223,5505,0
394,35860,0
1901,50895,1
698,32079,0
563,24474,0
907,43480,0
159,20895,0
284,22778,0
1206,2954,1
1600,52843,1
312,6365,0
255,21648,0
154,42002,0
744,34342,0
1210,2371,0
439,3993,0
180,23970,0
309,24709,0
1282,43525,0
1051,47958,0
150,4051,0
369,20468,0
1036,39779,0
503,7860,0
725,13723,0
321,36671,0
435,30643,0
116,24201,0
374,10083,0
875,3114,0
188,26752,0
306,13545,0
229,23434,0
1631,5712,1
880,45581,0
422,7143,0
1100,11022,0
1107,9973,0
1229,46871,0
1208,48899,1
1076,48134,0
266,19744,0
1000,44569,0
1101,45358,0
306,10500,0
540,22391,0
333,9934,0
1764,51743,1
1309,49026,1
451,6208,1
273,15822,0
961,49914,1
268,21384,0
802,40482,0
592,31881,0
292,27818,0
291,11410,0
416,408,0
172,23360,0
1216,16184,0
76,17708,0
2012,52983,1
1450,7790,0
116,5543,0
896,39384,0
1349,46950,0
1013,45735,0
1314,29235,0
901,42403,0
1309,21223,1
1297,16480,0
2007,17399,1
902,2930,0
287,22455,1
161,1391,0
258,11722,0
994,46895,0
184,12642,0
1207,39694,0
777,11317,0
748,28516,0
592,18806,0
911,15413,0
1051,41537,0
917,36677,0
533,9947,0
501,9748,0
1236,67,0
934,36590,0
836,16479,0
1763,52011,1
1038,40703,0
259,4607,0
1845,51991,1
993,43244,1
302,30364,0
748,17203,0
1249,46643,0
993,4268,1
469,1164,0
1072,40971,0
322,42457,0
111,28679,0
437,28087,0
1151,3447,0
328,25592,0
354,16096,0
273,9901,0
413,30477,0
351,525,0
95,22484,0
229,24404,0
603,29255,0
268,25865,0
551,16364,0
1247,47198,0
902,37442,0
529,24619,0
846,4127,0
419,29443,0
309,19706,0
454,10424,0
1993,35093,1
516,1263,0
305,17417,0
1112,16939,0
111,11588,0
429,14797,0
929,45536,0
306,23268,0
1466,13676,0
1074,25104,0
531,33268,0
306,21034,0
270,25085,0
104,24213,0
501,30332,0
8,12235,0
516,18259,0
303,16513,0
663,26397,0
1358,18462,0
573,42149,0
737,39034,0
737,30930,0
1294,43944,0
1120,8250,0
437,29357,0
332,28907,0
1000,43475,0
268,27920,0
1799,52199,1
1368,5810,1
486,30216,0
1019,45459,0
934,16498,0
978,38799,0
306,25160,0
4,46259,0
869,29121,0
268,23555,0
111,28556,0
1652,54110,1
991,5144,0
929,42072,0
777,30953,0
352,26127,0
1074,49336,0
1009,49291,0
384,25436,1
704,15912,0
356,18266,0
1043,46310,0
253,16418,0
435,27205,0
1201,30797,0
154,47982,0
306,23166,0
666,40774,0
1245,48410,0
579,25574,0
1877,6522,1
1187,40708,0
291,29677,0
1463,31253,1
849,39797,1
422,25442,0
111,21547,0
1080,39545,0
92,19479,0
813,3490,0
258,26255,0
56,18563,0
1456,16535,0
705,12834,0
746,563,0
116,15186,0
592,5610,0
778,33349,1
304,24221,0
1955,53334,1
1248,38470,0
271,21042,1
422,31492,0
777,41120,0
1984,4207,1
100,20528,0
284,25281,0
116,19370,0
322,7174,0
848,33060,0
964,12574,0
427,21162,0
203,18243,0
432,12666,0
123,34615,0
1030,41005,0
289,20298,0
1291,45931,0
679,15076,0
1288,3879,0
10,35218,0
881,23,0
936,42361,0
1000,38690,0
1000,42596,0
1092,15402,0
181,23797,1
1017,35441,0
978,39904,0
1740,34219,1
332,16593,0
901,36320,0
1018,41846,0
438,1426,0
976,17732,0
1881,53219,1
268,30625,0
1744,52769,1
10,23643,0
922,35571,0
990,38965,0
1074,45141,0
2030,53726,1
994,2396,0
696,35612,0
185,21342,0
261,24124,0
1867,46776,1
2010,54562,1
306,22558,0
573,42262,0
1220,26621,0
2030,51366,1
840,35503,0
643,17670,0
2039,53738,1
1030,37416,0
1984,7925,1
391,24557,0
306,644,0
177,22196,0
440,34042,0
931,14813,0
1558,15642,1
950,40752,1
308,23781,0
1205,41559,1
1059,33420,0
540,28140,0
1149,49138,0
496,14727,0
709,26551,0
618,21404,0
421,38911,0
374,10879,0
1260,37861,0
255,17640,0
592,39016,0
374,3708,0
176,20551,0
422,28264,0
1143,41240,0
1264,889,0
1112,38796,0
787,35713,0
1038,41214,0
1074,39080,0
331,30725,0
910,34870,0
898,36468,0
540,16407,0
255,1598,0
1030,42733,0
1652,50467,1
197,27253,0
1238,40725,0
552,26498,0
499,38403,0
1823,51721,1
1302,38432,1
239,1081,0
1282,48350,0
268,16393,0
306,22164,0
1248,48278,0
111,30283,0
658,12652,0
2070,52768,1
728,25243,0
303,32055,0
1032,14915,0
1096,40506,0
1413,17582,0
724,22964,0
889,33818,0
1048,8059,1
421,40814,0
1121,5637,0
880,41212,0
993,1813,1
1347,12379,1
1270,35083,0
1069,20892,0
1665,2139,1
1632,50154,1
501,30533,0
129,27701,0
961,43630,0
821,16489,0
860,5233,0
130,18677,0
975,43636,0
10,38637,0
129,8819,0
1291,50249,0
1685,14261,1
524,21338,0
1123,37169,0
840,42393,0
306,21197,0
823,32590,0
306,26849,0
751,34796,0
958,44718,0
1991,52861,1
531,1235,0
305,23055,0
846,37589,0
940,41589,0
742,10551,0
185,6710,0
582,5104,0
1281,20912,0
1239,50668,1
660,15480,0
800,42019,0
690,13565,1
1020,20663,0
1114,45985,0
1038,39737,0
1106,41092,0
540,22408,0
516,14107,0
545,15450,1
1230,13058,0
1332,20587,0
306,17188,0
1007,24487,0
1085,39249,0
1105,35502,0
53,11312,0
1188,44038,0
1291,48709,0
1200,37515,0
404,14806,0
680,31928,0
660,33600,0
1739,783,1
344,10541,0
159,15575,0
174,25592,0
1323,14119,0
1656,52184,1
950,46403,0
332,19848,0
1230,44472,0
383,30675,0
898,37405,0
947,4762,0
1795,51595,1
990,46016,0
813,13027,0
651,47079,0
910,18018,0
1000,46308,0
305,25767,0
658,19469,0
603,6706,1
661,5744,0
474,3403,0
1280,41079,0
573,7977,0
756,34044,0
349,4784,0
1690,52617,1
994,43817,0
540,28705,0
1208,36989,0
262,22382,0
10,41900,0
1234,48490,0
305,19486,0
104,26232,0
268,18817,0
309,23519,0
1074,9614,0
968,40698,0
617,11991,0
421,32098,0
295,11947,0
832,35019,0
1143,40021,0
293,15762,0
747,32407,0
51,18539,0
832,38272,0
477,15004,0
330,26626,0
1072,46349,0
666,45550,0
1000,16163,0
791,31523,0
483,2473,0
583,4811,0
315,14694,0
655,30723,0
152,53844,1
579,14840,0
107,19618,0
817,20630,0
774,32750,0
995,29582,0
784,16235,0
307,23533,0
1377,23028,0
1763,33335,1
309,12673,0
540,31858,0
307,8334,0
512,27479,1
268,32750,0
101,20527,0
1247,36451,1
1201,5153,0
1924,47270,1
1234,30647,0
429,17508,0
618,37529,0
1236,47332,0
676,30344,0
931,31987,0
369,26559,0
1244,42008,0
306,19838,0
1069,14587,0
1020,30195,0
987,9699,0
152,22233,0
681,16093,1
1981,53500,1
306,12175,0
538,35606,0
422,36996,0
1392,44385,0
1394,3801,0
306,11633,0
342,9122,0
306,19345,0
786,36325,0
271,14149,0
917,36495,1
422,29123,0
309,26918,0
500,33848,0
1230,24071,0
990,35502,0
1775,51507,1
666,3862,0
1112,45039,0
603,34080,0
266,17462,0
1558,49529,1
306,7151,0
330,25487,0
1251,11486,1
374,427,0
1384,5617,1
813,35088,0
773,19059,0
10,39846,0
384,8776,1
501,22531,0
630,37556,0
666,37583,0
241,23344,0
432,10026,0
748,36403,0
592,22623,0
733,32567,0
832,32618,0
1048,41508,0
917,35009,1
259,20878,0
235,8112,0
1194,44614,1
322,20424,0
232,10443,0
627,31346,1
1950,53524,1
344,11761,0
2020,14609,1
152,40290,0
1247,47195,0
1074,46514,0
870,36281,0
1058,23029,0
394,12385,0
735,34000,0
1092,45674,0
1417,43894,0
770,36384,0
493,33231,0
1116,44829,0
136,25389,0
660,7680,0
1079,39617,0
490,28772,0
1171,46067,1
993,44013,0
1120,35343,0
1298,32277,0
742,24654,0
964,50794,1
175,16994,0
840,35065,0
1072,44973,0
1993,51275,1
2086,5760,1
1295,45519,0
663,5114,0
503,1966,0
628,15995,0
67,53713,1
1666,5455,1
964,54654,1
268,12505,0
116,14127,0
662,38898,0
1962,54476,1
603,29572,1
1000,9777,0
929,40017,0
1019,1751,0
973,42071,0
1220,46939,0
53,22780,0
386,1346,0
850,1857,0
1001,44755,0
1000,30726,0
592,14695,0
332,25684,0
701,28302,0
1028,13403,1
92,18098,0
1520,19874,0
1417,47469,0
1470,40574,0
1305,44358,0
182,22397,0
674,12868,0
1301,38278,0
908,34139,0
104,24966,0
934,28591,0
313,5082,0
2033,53155,1
630,31904,0
1076,11247,0
306,32048,0
1605,50194,1
689,11717,0
239,2642,0
920,461,1
1450,47925,0
307,24597,0
1505,17748,0
306,26706,0
1050,9247,0
880,28746,0
813,11468,0
516,24441,0
297,14786,0
759,9495,0
1818,44257,1
591,36993,0
990,45842,0
540,26108,0
161,21059,0
629,31528,0
1450,49983,0
332,10201,0
875,31022,0
51,21711,0
1121,29938,0
1447,48671,0
1067,44760,0
268,17359,0
771,36725,0
1365,47045,0
659,38857,0
742,4435,0
308,31108,0
155,29597,0
1426,47,1
220,22740,0
747,18226,0
772,11996,0
392,4588,0
333,27341,0
252,19145,0
1140,43020,0
756,28835,0
583,52334,0
659,47193,0
916,36202,0
1322,38968,0
1468,50770,1
891,17846,0
469,25733,0
660,49608,0
667,945,0
588,20528,0
860,39006,0
306,5811,0
506,34126,1
685,27093,0
1007,11937,0
690,18305,1
864,33206,0
469,33211,0
1009,32704,0
1159,46500,0
1016,36230,0
614,1652,0
1000,40463,0
173,17560,0
771,33181,0
890,20112,0
589,10776,0
322,4600,0
801,45932,0
1043,36798,0
2008,54249,1
1227,14973,0
583,13240,0
907,35486,0
1984,51291,1
592,33984,0
508,10437,0
1385,895,0
922,15979,0
1212,46033,0
593,32460,0
284,25791,0
170,17615,0
910,18307,0
351,27933,0
267,6998,1
619,33809,0
689,17091,1
343,18567,0
150,22023,1
1246,38948,0
1,4641,1
705,31357,0
1771,3379,1
1349,49436,0
364,30862,0
660,46860,0
449,35815,0
934,49650,0
1237,33551,0
970,39293,0
789,12559,0
566,24213,0
2029,18802,1
1149,12492,0
1577,45974,1
813,41135,0
128,26915,0
660,40717,0
2033,54209,1
1042,44525,0
990,7979,0
798,3262,0
308,27126,0
1620,15432,1
151,14796,0
268,18628,0
1149,17473,0
1240,43214,0
671,12834,0
386,22395,0
1713,4047,1
368,34478,0
421,44420,0
591,2869,0
742,2775,0
1055,4460,0
277,21996,0
479,34719,0
1471,49959,0
306,21877,0
902,38969,0
593,14336,0
505,11796,0
2033,51848,1
1234,46795,0
867,21764,0
402,9073,0
801,46436,0
761,36878,0
929,35468,0
1469,39201,0
787,13828,0
583,8415,0
972,39313,0
733,34088,0
126,46229,0
181,319,1
1227,49341,0
159,14293,0
994,48726,0
1136,46485,0
549,10059,0
1356,620,0
996,44435,1
565,15370,0
1098,40376,0
196,20193,0
364,30061,0
819,35731,0
306,26645,0
1162,47146,0
976,32985,0
384,30155,1
306,10844,0
236,19604,0
244,23925,0
1063,42888,0
1054,46532,0
480,14333,0
136,22521,0
150,20929,0
1149,28408,0
1221,49809,0
628,10201,0
1248,45723,0
1167,43999,0
614,6839,0
1652,18932,1
1048,12951,0
962,9694,1
1107,18062,0
592,37359,0
1194,36153,0
15,48736,0
306,19199,0
136,16875,0
1349,47296,0
514,20483,0
1116,45135,0
75,24866,0
1220,6966,0
602,15289,1
916,32510,0
794,35596,0
472,30841,0
134,31279,0
1811,16562,1
659,28399,0
144,5720,0
915,40018,0
309,22277,0
1014,7490,1
252,26957,0
351,29189,0
1126,39055,0
303,5070,1
767,20736,0
148,11521,1
174,18302,0
427,2978,0
995,47773,0
1142,47405,0
485,29676,0
28,3759,0
1096,43283,0
2035,53061,1
1009,38152,0
503,33917,0
1201,42295,1
421,48981,0
340,27457,0
848,15197,0
306,2935,0
813,29019,0
540,33524,0
480,25964,0
823,38659,0
1149,44899,0
1024,40471,0
1468,37744,0
836,35389,0
1069,27276,0
551,24272,0
372,21684,0
514,16411,0
309,24597,0
573,6485,0
531,232,0
154,32994,0
421,25574,0
410,16814,0
709,24264,0
309,25460,0
150,19076,0
163,19554,0
732,37978,0
742,37500,0
1993,53840,1
1014,40138,0
1899,42356,1
1397,48594,0
306,23141,0
1007,41846,0
514,6089,0
966,36584,0
241,8132,0
20,36731,0
1537,16588,1
1141,42677,0
305,22100,0
681,30212,1
689,7972,0
306,8093,0
660,42160,0
565,30000,0
611,37813,0
1447,38785,1
105,16267,0
172,5811,0
150,20577,0
552,1774,0
1701,51509,1
929,38453,0
333,16534,0
1063,3365,0
185,21042,0
846,6357,0
269,15970,0
197,8027,0
995,16778,0
466,29383,0
297,19866,0
1000,44697,0
980,30721,1
2035,53178,1
893,37762,0
1220,48169,0
1009,41044,0
280,22782,0
392,7060,0
1881,52787,1
306,9084,0
1649,17872,1
2046,54678,1
912,9497,0
969,38994,0
1757,9707,1
2040,54121,1
651,28158,0
332,6950,0
402,25002,0
49,24985,0
405,4716,0
658,14264,0
725,38038,0
1220,44126,0
573,3898,0
221,5630,0
2045,54634,1
643,33894,0
306,7411,0
308,32054,0
447,15515,0
565,13462,0
355,11317,0
543,6524,1
1165,35048,0
1091,7066,0
1000,32336,0
1652,3095,1
613,35749,0
1774,51851,1
1247,46300,0
592,44571,0
550,29610,0
1589,50104,1
1016,47976,0
422,9656,0
733,3380,0
388,13606,1
174,19141,0
1440,9420,1
1143,36137,0
1818,51987,1
602,4744,1
1955,53686,1
469,35384,0
777,7870,0
940,49120,0
235,2133,0
1115,13277,0
1116,9455,0
902,38336,0
1200,5906,0
551,17004,0
428,26572,0
416,13773,0
268,24765,0
1000,45327,0
170,13586,0
351,30520,0
995,48832,0
1053,14644,0
682,37006,0
468,34622,0
1126,44710,0
422,28016,0
15,43466,0
174,47052,0
1227,43081,0
73,22473,0
929,49162,0
8,22910,0
991,2077,0
1898,52652,1
540,20727,0
1135,7372,0
641,34947,1
372,20966,0
1096,36635,0
1881,1594,1
133,32714,0
1059,42696,1
221,19025,0
351,13053,0
1744,24850,1
252,22598,0
895,28668,0
1353,17193,1
1424,47969,0
421,30569,0
251,17797,0
1248,3532,0
297,23204,0
1279,15197,0
613,13682,0
332,3685,0
1009,45527,0
760,25874,0
1016,49398,0
1321,46173,0
603,4771,1
431,31212,0
1096,46359,0
733,31598,0
1247,48451,0
539,28679,0
993,7818,1
143,27634,0
908,37465,0
1309,31934,1
129,8665,0
306,22484,0
1763,51695,1
1993,49738,1
174,26868,0
308,31579,0
841,32985,0
116,23773,0
1845,52591,1
2054,51730,1
1200,18897,0
1098,44068,0
1072,42484,0
1021,1826,0
435,706,0
929,49289,0
8,5452,0
691,19828,0
1227,14168,0
899,39149,0
1067,35467,0
1984,2323,1
313,34931,0
1801,53777,1
658,17474,0
1984,10160,1
259,20612,0
301,14428,0
748,32069,0
410,29840,0
1215,4713,0
523,29363,0
304,17609,0
1000,3227,0
204,19622,0
728,31457,0
613,31297,0
364,30367,0
897,2902,0
1103,35257,0
1184,48656,0
50,30399,0
1860,52708,1
391,16875,0
76,18611,0
110,19399,0
950,33256,1
402,24651,0
1468,49705,1
566,29830,0
351,21347,0
476,6167,0
993,40566,0
392,11820,0
929,2666,0
1079,42374,0
964,1157,1
1680,54498,1
966,49254,0
432,10685,0
1929,52907,1
1237,41529,0
286,21766,0
1281,42715,0
427,12666,0
816,5292,1
1271,14360,0
19,16905,0
533,33610,0
934,13585,0
150,30124,0
867,38643,0
1149,43588,0
982,39206,0
666,12336,0
1498,37450,0
589,29102,0
483,12234,0
928,29391,0
692,11667,0
127,36406,0
1468,3958,0
1370,21518,0
1497,50108,0
116,23605,0
185,22082,0
435,13764,0
111,25053,0
701,50477,1
394,6985,1
392,13754,0
421,22394,0
1000,8034,0
93,22857,0
483,20120,0
305,22575,0
821,45749,0
386,12644,0
306,5956,0
173,23753,0
540,17932,0
130,7362,0
614,50214,0
1311,49237,0
116,20840,0
304,23211,0
990,49354,0
592,30679,0
1407,44251,0
95,23449,0
1058,40844,0
994,49271,0
229,19265,0
1067,46244,0
1392,49023,0
1072,43017,0
432,28571,0
503,37906,0
731,31373,0
1238,48981,0
504,38638,0
464,20364,0
508,6739,0
409,28853,0
1372,11681,1
533,23900,0
976,47490,0
1003,24905,1
172,19275,0
1840,51240,1
566,25461,0
934,40970,0
325,17205,0
246,24254,0
836,36449,0
1241,46238,0
591,33596,0
422,31375,0
573,39139,0
878,35123,0
235,21957,0
438,5609,0
101,26089,0
894,1477,0
343,24253,0
853,35734,0
1468,13706,1
298,33439,0
1437,682,0
995,35128,0
351,29145,0
155,40748,0
306,26846,0
107,15827,0
660,6031,0
1288,49230,0
307,18278,0
1245,22850,0
386,24724,0
976,39448,0
1234,19244,0
623,16260,0
1993,53009,1
308,29967,0
1800,51999,1
10,30562,0
1001,39339,0
1020,41196,0
421,2858,0
308,6289,0
1126,40784,0
1054,48810,0
246,1238,0
450,30656,0
386,17480,0
858,36806,0
101,30266,0
1116,5800,0
970,36995,0
95,34841,0
422,26831,0
929,46062,0
1121,49404,0
697,4147,0
863,42222,0
253,3873,0
421,37829,0
331,28934,0
2040,15915,1
1471,588,1
514,34983,0
386,28345,0
1993,53792,1
1000,6568,0
750,36545,0
559,2406,0
114,1880,0
1200,43925,0
321,8822,1
1974,46406,1
108,30731,0
520,18307,0
1245,4846,0
2050,54212,1
1520,46308,1
266,3947,0
1069,1548,0
268,16498,0
1892,53519,1
934,39037,0
177,11520,0
532,10220,0
129,20708,0
8,12027,0
1217,42956,0
405,27174,0
1227,47996,0
150,14533,0
1001,37906,0
588,12476,0
332,6100,0
243,52992,1
1463,46790,1
232,14350,1
859,1966,0
150,32610,1
351,29134,0
976,37631,0
1247,38915,0
343,24932,0
220,13253,0
931,41681,0
566,13176,0
562,28853,0
1023,13723,0
900,25540,0
1209,44056,0
1510,12297,0
1288,6859,0
1072,42395,0
1384,15156,1
472,28807,0
1338,48442,0
1505,46647,0
1468,49467,0
573,38204,0
1557,8418,1
183,18125,0
626,3644,1
1116,18064,0
929,38419,1
800,32970,0
1619,47007,1
277,6082,0
421,19132,0
593,13535,0
352,8699,0
279,20556,0
306,14159,0
317,27757,0
10,17425,0
1603,40756,1
321,28408,0
620,7496,1
742,34879,0
1169,46093,0
1162,43649,0
239,21757,0
934,32353,0
540,36127,0
817,36989,0
171,16692,0
540,30756,0
101,18834,0
438,1641,0
150,30201,0
715,1702,0
1204,8487,1
1326,44120,0
1967,52905,1
1227,48074,0
1665,45445,1
429,11926,0
501,17293,0
630,6948,0
908,44484,0
928,36714,0
1296,34919,0
801,36090,0
1074,18189,0
133,33715,0
250,10372,0
317,21701,0
878,27987,0
235,4633,0
307,9547,0
170,17557,0
1802,17671,1
426,3661,1
1009,8867,0
1245,13088,0
1558,35252,1
957,9928,0
421,30630,0
736,9569,0
1103,36150,0
1092,19831,0
1103,10049,0
47,22857,0
1047,39788,1
306,17838,0
1763,32173,1
643,5634,0
873,38588,0
307,27440,0
1428,48313,0
934,13312,0
1396,40617,0
858,35722,0
816,26411,0
276,23063,0
1382,48388,0
116,17995,0
170,20016,0
751,32601,0
139,20774,0
1587,2426,1
891,45710,0
1180,40164,0
1085,10908,0
1334,7633,0
1000,6494,0
1665,7425,1
1009,27690,0
2004,4988,1
1652,54585,1
146,23751,0
1339,48608,0
1200,43984,0
1395,11484,0
549,21638,0
266,23510,0
155,44308,0
241,3142,0
603,16901,1
920,2949,1
841,38722,0
774,12680,0
1200,40466,0
350,16393,0
1975,50833,1
709,37283,0
1975,50859,1
934,17113,0
1069,37943,0
1200,37626,0
1366,15092,0
773,37717,0
2033,54176,1
930,35045,0
998,48647,0
227,24445,0
679,26350,0
123,28085,0
270,22591,0
1342,50637,1
692,16343,0
940,17949,0
1000,2726,0
150,25729,1
770,32626,0
1763,51524,1
451,13262,0
221,22410,0
1971,50309,1
777,22472,0
313,33916,0
1120,7716,0
1423,46767,0
231,28978,0
92,7050,0
124,18348,0
1803,51518,1
919,15678,0
733,1859,1
236,23587,0
593,33921,0
1034,54769,0
821,45610,0
628,27448,0
1074,45234,0
907,46161,0
842,11944,0
1227,18094,0
1432,43015,0
1036,27950,0
483,5374,0
639,33925,0
297,27875,0
1123,7508,0
990,24563,0
382,24560,0
466,6043,0
330,23496,0
239,27634,0
342,26373,0
1072,38431,0
1326,46157,0
929,48901,0
255,21376,0
974,36000,0
763,8788,1
993,3408,0
308,8790,0
573,44095,0
660,31083,0
92,19071,0
413,7489,1
908,37516,0
93,3650,0
130,23897,0
551,23175,0
1756,51200,1
369,8969,1
1205,13916,1
1417,47107,0
1314,6416,0
1091,37906,0
1334,43505,1
81,27937,0
343,1433,0
104,20745,0
154,31734,0
197,4593,0
456,33575,0
691,23819,0
591,28947,0
174,38993,0
306,6035,0
966,6819,0
303,14160,0
176,26322,0
50,27911,0
1116,10152,0
802,7377,0
457,48526,0
582,11242,0
307,21027,0
220,16558,0
1247,43643,0
1720,5845,1
1246,6533,0
1603,52215,1
817,51552,0
1328,46246,0
501,12108,0
813,46113,0
1019,17097,0
176,27887,0
220,19639,0
1126,43322,0
203,21864,0
431,27109,0
174,22529,0
1235,7324,0
574,34850,0
501,23533,0
617,33406,0
591,31031,0
1236,35937,0
1800,51778,1
508,5145,1
940,49262,0
200,31841,0
1394,41609,0
252,6098,0
1282,27039,0
305,26278,0
1802,52919,1
2043,54122,1
1273,41808,0
422,5774,0
259,17579,0
560,25606,0
355,21509,0
915,32717,0
440,15929,0
662,41499,0
154,32964,0
802,12747,0
1365,13995,0
456,37679,0
540,34047,0
454,8113,0
759,31658,0
774,15638,0
422,27636,0
660,26140,0
1558,50069,1
1072,8641,0
1000,5360,0
592,41779,0
787,37449,0
643,7964,0
1125,45294,0
897,38216,0
2008,4437,1
309,16593,0
1489,49469,0
155,35280,0
885,37513,0
1215,32381,0
150,12648,1
315,25619,0
269,20870,0
995,48999,0
1508,50150,0
1193,6050,0
501,33967,0
220,19225,0
1260,43650,0
259,22140,0
1298,22610,0
664,29956,0
1560,5101,1
1176,11313,0
530,54778,0
841,6596,0
993,40347,0
143,23704,1
506,29228,0
269,16780,0
663,9112,0
709,42843,0
1890,50348,1
395,24789,0
1444,17211,0
744,38451,0
1382,44274,0
394,19507,0
1077,44561,0
659,3899,0
630,33213,0
659,13442,0
929,43329,0
946,6568,0
540,28527,0
1629,50432,1
686,41864,0
1261,24011,0
451,2743,1
1417,46624,0
1309,47911,1
1098,41088,0
771,29009,0
1975,4324,1
1332,44040,0
774,42511,0
111,19444,0
554,8741,1
116,19173,0
770,36169,0
895,778,0
1230,14141,0
204,8261,1
183,21932,0
990,45629,0
660,29553,0
1902,4796,1
573,36785,0
1585,16567,1
669,34510,0
397,25855,0
1016,16158,0
172,23939,0
540,29933,0
490,22008,0
2086,54306,1
976,43586,0
994,47916,0
101,25647,0
872,41000,0
1309,42231,1
499,34153,0
509,21685,0
174,27065,0
172,23906,0
133,9946,0
306,17571,0
94,22329,0
591,13995,0
520,18164,0
108,27907,0
1818,9958,1
960,42141,0
392,29716,0
1365,49850,0
271,10543,0
1203,758,1
1227,43374,0
421,11970,0
1329,44191,0
305,24477,0
807,32033,0
1273,49048,0
807,7519,0
983,45801,0
318,22109,0
350,28404,0
246,22718,0
413,16691,0
813,33857,0
215,23821,0
1374,47250,0
658,35125,0
269,21672,0
1285,46308,0
934,40381,0
815,23042,0
959,31029,0
1191,9523,0
704,52268,0
391,28424,0
1074,36291,0
1248,48599,0
284,31671,0
321,4369,0
730,1540,1
351,24687,0
774,42163,0
911,18601,0
307,24763,0
116,24432,0
215,15567,0
457,27735,0
1508,41346,0
305,235,0
1469,47381,0
1184,43692,0
860,7729,0
306,23024,0
1609,50699,1
582,17732,0
778,24936,0
417,25626,0
860,3005,0
150,34891,0
1463,49723,1
1689,54254,1
1000,47340,0
708,15953,0
421,29718,0
592,11675,0
421,36614,0
289,943,0
1600,53011,1
936,36188,1
772,20550,0
1078,7236,0
865,41735,0
506,9014,1
860,35033,0
2092,51274,1
800,6283,0
255,15903,0
924,37632,0
737,30151,0
990,45163,0
394,21303,0
1201,37722,1
176,25878,0
1234,40745,0
1069,37837,0
1585,52394,1
990,41218,0
968,39384,0
800,10729,0
268,52016,0
1142,39255,0
910,5295,0
697,32033,0
428,16361,0
150,2799,1
220,21565,0
1053,20297,0
1584,13564,1
603,7822,1
356,8291,0
1116,23312,0
850,42198,0
344,27046,0
1000,43478,0
255,27141,0
1665,28878,1
